Date,Time,East Midlands,East of England,London,North East,North West & Merseyside,South East,South West,West Midlands,Yorkshire & Humberside
30/11/2020,19:00:00,4.45,9.63,11.21,5.14,6.66,12.61,9.03,4.03,3.153571429
30/11/2020,20:00:00,4.63,7.06,7.56,6.19,6.68,10.07,7.72,5.26,4.031428571
30/11/2020,21:00:00,4.53,4.70,6.17,5.80,6.94,8.29,7.02,5.84,4.387428571
30/11/2020,22:00:00,4.02,4.26,4.23,4.15,6.19,6.33,5.55,6.40,3.540428571
30/11/2020,23:00:00,3.74,3.07,4.38,3.37,5.67,5.05,5.62,5.56,2.086142857
30/11/2020,24:00:00,4.00,2.47,4.08,4.55,4.97,4.27,5.55,5.38,1.904142857
01/12/2020,01:00:00,4.12,4.01,3.56,5.43,4.65,3.65,5.28,5.09,1.932571429
01/12/2020,02:00:00,3.98,3.38,4.58,5.20,4.23,4.55,5.08,4.91,1.833428571
01/12/2020,03:00:00,3.48,4.21,2.96,4.89,4.08,4.61,5.42,4.77,2.697285714
01/12/2020,04:00:00,3.42,3.77,3.68,4.29,3.67,4.27,6.02,4.25,2.125857143
01/12/2020,05:00:00,3.67,3.69,3.67,3.80,3.43,3.58,6.40,3.87,1.975
01/12/2020,06:00:00,3.55,4.18,3.36,3.25,3.38,4.56,6.08,3.59,2.015428571
01/12/2020,07:00:00,4.49,5.06,3.35,3.75,5.96,4.53,7.10,3.82,2.5455
01/12/2020,08:00:00,4.73,3.88,3.42,5.33,8.32,4.50,9.15,4.45,3.150142857
01/12/2020,09:00:00,4.77,3.63,4.71,5.53,10.94,3.96,9.72,4.80,3.970857143
01/12/2020,10:00:00,5.11,4.49,6.12,3.98,12.26,4.65,9.33,4.68,3.921166667
01/12/2020,11:00:00,4.66,5.02,6.30,5.04,13.37,3.90,6.65,4.63,2.793
01/12/2020,12:00:00,4.71,5.92,6.50,4.03,12.40,4.71,5.15,4.65,4.4245
01/12/2020,13:00:00,5.73,5.52,6.08,4.98,12.68,4.87,5.53,5.08,4.201333333
01/12/2020,14:00:00,5.58,7.29,6.24,5.10,12.25,4.64,6.45,4.74,3.444
01/12/2020,15:00:00,5.54,6.71,6.50,5.46,12.30,4.73,5.93,5.47,3.622333333
01/12/2020,16:00:00,5.90,7.88,7.29,7.50,13.40,5.27,8.47,6.57,6.352833333
01/12/2020,17:00:00,8.35,9.20,6.76,13.10,13.99,8.10,9.22,9.29,8.901571429
01/12/2020,18:00:00,11.52,8.31,8.72,12.14,14.83,10.03,13.63,11.44,9.162857143
01/12/2020,19:00:00,14.60,8.95,9.09,14.08,16.60,10.64,14.25,10.73,13.06
01/12/2020,20:00:00,14.55,9.20,10.61,16.13,19.26,11.44,14.95,12.25,13.99728571
01/12/2020,21:00:00,14.85,11.05,9.58,14.05,19.46,11.20,14.18,14.85,15.44471429
01/12/2020,22:00:00,18.11,10.82,9.19,14.06,20.32,11.17,16.72,16.76,15.93328571
01/12/2020,23:00:00,21.37,13.30,10.11,12.92,18.82,12.03,17.65,17.49,15.45457143
01/12/2020,24:00:00,21.39,9.91,10.25,9.90,16.94,10.62,15.12,16.25,13.94057143
02/12/2020,01:00:00,19.28,10.02,9.40,7.94,14.91,10.78,13.10,16.00,14.53214286
02/12/2020,02:00:00,17.16,11.56,9.12,7.92,14.73,10.59,11.18,14.24,13.24114286
02/12/2020,03:00:00,16.57,9.63,9.43,7.18,13.10,10.59,12.83,13.92,11.27214286
02/12/2020,04:00:00,14.53,12.04,9.12,7.71,13.77,11.86,12.23,12.70,12.75871429
02/12/2020,05:00:00,13.65,11.40,10.59,8.26,12.50,11.05,11.98,11.13,10.46157143
02/12/2020,06:00:00,13.46,11.41,10.52,10.42,12.26,11.72,10.98,10.39,13.20342857
02/12/2020,07:00:00,15.49,13.68,12.37,11.22,10.20,11.99,12.48,9.44,13.541
02/12/2020,08:00:00,17.43,14.75,13.53,13.83,8.66,12.33,12.57,8.89,16.27414286
02/12/2020,09:00:00,20.01,14.81,14.33,19.01,6.96,13.25,15.87,8.66,15.99585714
02/12/2020,10:00:00,14.95,17.41,16.01,15.83,5.29,13.31,16.95,9.19,13.671
02/12/2020,11:00:00,14.02,15.79,16.08,8.55,5.85,12.28,17.36,8.80,13.52071429
02/12/2020,12:00:00,10.65,15.32,15.31,5.93,6.42,11.84,16.22,9.46,9.327666667
02/12/2020,13:00:00,8.75,13.57,15.83,7.66,7.58,11.72,14.30,10.10,6.993
02/12/2020,14:00:00,9.22,12.12,14.41,5.24,7.50,10.18,10.80,9.52,10.12385714
02/12/2020,15:00:00,9.10,12.59,13.21,5.02,6.95,11.50,11.75,8.61,7.623142857
02/12/2020,16:00:00,10.28,13.07,13.94,7.16,6.96,13.04,12.58,7.71,6.355714286
02/12/2020,17:00:00,9.77,12.88,16.00,11.44,7.71,13.68,12.97,8.37,6.45
02/12/2020,18:00:00,11.90,13.81,16.35,8.11,7.74,14.44,10.85,8.26,8.288285714
02/12/2020,19:00:00,12.54,16.96,17.44,7.58,7.01,15.83,11.67,8.83,7.067285714
02/12/2020,20:00:00,11.15,16.05,17.10,5.95,7.57,16.10,9.85,8.15,9.500571429
02/12/2020,21:00:00,9.59,15.80,17.05,4.82,5.86,14.46,11.40,8.05,9.863142857
02/12/2020,22:00:00,9.10,14.98,16.62,5.38,5.90,12.32,11.53,7.20,9.212
02/12/2020,23:00:00,7.42,13.15,16.73,4.64,5.79,12.07,9.67,6.20,6.871142857
02/12/2020,24:00:00,7.22,14.54,14.73,4.10,5.23,12.10,7.73,5.56,6.030142857
03/12/2020,01:00:00,6.36,12.86,13.53,4.24,4.20,10.94,4.05,5.57,6.398142857
03/12/2020,02:00:00,5.41,10.83,9.01,4.15,3.02,9.28,3.77,5.32,5.782142857
03/12/2020,03:00:00,5.15,8.36,6.75,5.07,3.00,8.71,4.30,4.92,4.926428571
03/12/2020,04:00:00,5.38,8.18,5.79,4.32,2.82,8.21,4.48,4.27,4.175857143
03/12/2020,05:00:00,4.72,6.99,5.73,2.67,2.28,7.51,2.50,4.06,2.461428571
03/12/2020,06:00:00,4.10,7.10,5.64,3.25,1.84,6.57,2.85,3.87,1.803714286
03/12/2020,07:00:00,4.57,7.26,5.56,2.91,1.69,5.78,1.73,3.51,2.161714286
03/12/2020,08:00:00,4.24,6.57,4.81,2.32,2.27,4.43,3.32,3.26,2.357
03/12/2020,09:00:00,4.78,5.78,5.51,5.21,2.63,4.13,3.18,3.33,3.836857143
03/12/2020,10:00:00,6.14,4.94,4.02,5.76,2.90,3.32,3.07,3.00,5.096285714
03/12/2020,11:00:00,4.47,3.80,3.73,6.24,2.89,2.32,3.42,2.84,5.044428571
03/12/2020,12:00:00,4.53,1.91,2.66,4.78,3.47,2.32,3.75,2.72,5.342285714
03/12/2020,13:00:00,5.08,2.17,2.16,4.63,5.01,2.54,3.60,2.35,6.409571429
03/12/2020,14:00:00,4.00,2.17,3.25,5.29,4.91,2.64,2.68,1.94,6.065285714
03/12/2020,15:00:00,4.29,4.25,3.49,7.73,6.76,3.10,3.93,2.15,5.442571429
03/12/2020,16:00:00,5.07,4.24,3.06,10.07,7.80,3.64,5.75,2.57,5.809666667
03/12/2020,17:00:00,5.14,5.75,2.63,15.90,8.59,3.75,7.70,3.40,5.814571429
03/12/2020,18:00:00,5.63,9.33,2.90,12.45,9.14,4.54,11.30,5.25,6.741714286
03/12/2020,19:00:00,8.08,4.39,5.37,10.78,7.20,7.17,11.93,7.56,6.895285714
03/12/2020,20:00:00,9.48,5.33,7.52,5.46,6.01,8.15,11.68,8.68,8.378
03/12/2020,21:00:00,8.49,7.90,9.93,3.42,6.53,9.47,8.72,9.84,8.299142857
03/12/2020,22:00:00,10.46,7.84,10.64,2.87,6.34,11.57,8.80,10.46,9.037571429
03/12/2020,23:00:00,9.63,10.17,13.55,3.13,4.46,8.83,7.78,10.89,6.973
03/12/2020,24:00:00,10.32,10.56,14.82,3.60,2.68,8.02,7.20,10.28,6.050428571
04/12/2020,01:00:00,9.26,9.63,14.01,4.31,1.68,7.14,4.27,9.68,4.245142857
04/12/2020,02:00:00,6.99,9.90,11.60,2.72,1.45,7.45,5.08,7.72,2.113142857
04/12/2020,03:00:00,5.59,7.90,11.09,2.35,1.09,7.42,4.37,6.02,1.713666667
04/12/2020,04:00:00,6.35,7.14,8.16,1.87,2.06,6.61,4.85,5.08,3.477666667
04/12/2020,05:00:00,4.14,5.63,7.64,0.68,2.81,6.71,4.48,3.23,3.073833333
04/12/2020,06:00:00,3.14,5.24,9.67,1.19,2.61,6.50,3.63,2.52,3.229333333
04/12/2020,07:00:00,2.80,4.69,10.66,3.55,2.17,5.41,4.20,2.77,2.624833333
04/12/2020,08:00:00,2.74,7.76,9.60,4.54,2.08,6.06,4.37,3.61,1.585666667
04/12/2020,09:00:00,2.97,6.37,6.91,6.16,2.84,5.63,5.50,3.82,1.517166667
04/12/2020,10:00:00,2.89,4.94,5.78,5.19,3.52,4.22,4.97,3.42,1.514
04/12/2020,11:00:00,3.03,3.49,3.76,4.83,3.89,3.77,5.22,2.67,1.578
04/12/2020,12:00:00,4.13,2.79,4.03,5.86,3.67,3.73,4.75,3.07,2.284285714
04/12/2020,13:00:00,4.17,2.40,3.10,5.62,4.32,3.57,4.57,3.41,3.14
04/12/2020,14:00:00,3.77,2.05,3.42,6.58,3.68,3.96,4.93,3.16,3.388571429
04/12/2020,15:00:00,3.04,2.80,4.04,5.42,3.38,3.93,4.93,3.34,4.444571429
04/12/2020,16:00:00,3.37,4.16,4.62,5.03,3.75,4.50,6.15,3.15,4.669142857
04/12/2020,17:00:00,5.24,3.29,4.96,6.11,4.77,6.16,10.70,2.63,6.515285714
04/12/2020,18:00:00,6.80,3.73,6.52,5.95,5.60,6.19,8.93,3.23,6.607571429
04/12/2020,19:00:00,7.47,4.74,6.17,4.43,7.23,7.29,8.40,3.61,6.348857143
04/12/2020,20:00:00,7.21,4.70,8.64,5.32,6.49,8.76,7.75,4.20,8.814571429
04/12/2020,21:00:00,6.28,4.73,8.17,5.86,5.42,8.89,6.98,4.51,10.50128571
04/12/2020,22:00:00,8.12,5.53,8.29,4.66,5.71,8.89,5.40,4.41,8.698714286
04/12/2020,23:00:00,7.32,5.65,7.76,4.18,6.89,8.61,3.75,4.26,7.973
04/12/2020,24:00:00,5.94,6.40,7.79,5.98,6.93,5.82,4.08,4.03,7.378
05/12/2020,01:00:00,4.47,4.64,8.09,5.70,5.24,4.76,5.23,2.79,6.096142857
05/12/2020,02:00:00,4.54,3.97,6.90,6.30,4.98,3.85,5.52,2.39,5.594857143
05/12/2020,03:00:00,4.26,3.61,5.37,7.09,4.64,3.92,3.40,2.61,5.436571429
05/12/2020,04:00:00,4.86,4.72,3.50,6.24,4.26,3.61,3.23,3.02,5.624571429
05/12/2020,05:00:00,5.91,4.26,3.60,7.00,4.19,3.73,3.48,3.19,5.618571429
05/12/2020,06:00:00,5.38,4.21,3.70,5.24,3.64,4.53,4.68,3.45,5.031
05/12/2020,07:00:00,4.59,2.42,4.21,4.80,4.33,4.65,5.42,3.58,6.014571429
05/12/2020,08:00:00,4.70,2.86,4.20,5.89,6.74,4.98,4.82,3.35,6.067285714
05/12/2020,09:00:00,5.30,5.31,4.88,13.12,7.48,5.93,4.77,3.49,6.059285714
05/12/2020,10:00:00,5.70,6.46,6.27,12.23,8.61,5.23,4.05,4.09,6.341428571
05/12/2020,11:00:00,6.66,6.08,6.62,14.95,9.46,4.77,5.67,5.05,6.012
05/12/2020,12:00:00,7.51,5.92,5.93,13.16,9.19,4.61,5.08,6.09,6.767428571
05/12/2020,13:00:00,7.26,5.52,4.55,10.17,9.53,4.47,4.80,7.08,6.925142857
05/12/2020,14:00:00,8.07,7.96,4.45,7.81,9.48,4.61,4.65,7.54,9.297142857
05/12/2020,15:00:00,9.00,6.68,4.90,8.57,9.35,5.90,4.97,8.07,8.592142857
05/12/2020,16:00:00,9.91,7.62,6.52,8.45,9.80,6.28,6.38,9.64,8.856285714
05/12/2020,17:00:00,10.23,13.80,8.22,9.09,11.41,7.51,7.78,10.65,9.658857143
05/12/2020,18:00:00,11.38,15.07,8.88,12.14,14.22,10.05,8.07,11.87,11.37257143
05/12/2020,19:00:00,11.70,18.41,12.25,9.59,17.20,11.04,7.97,13.05,13.23842857
05/12/2020,20:00:00,14.87,20.28,12.96,12.00,19.46,9.57,8.70,12.31,14.55585714
05/12/2020,21:00:00,16.07,20.17,13.56,10.98,20.14,9.55,11.07,15.17,18.52557143
05/12/2020,22:00:00,19.56,28.51,15.95,9.27,20.19,9.99,11.88,14.65,15.09228571
05/12/2020,23:00:00,16.95,24.77,13.56,8.87,19.51,9.06,10.35,17.31,12.90428571
05/12/2020,24:00:00,16.39,20.37,11.91,7.06,20.74,8.41,10.67,16.94,12.44871429
06/12/2020,01:00:00,15.60,19.50,12.20,6.18,20.82,7.79,10.22,17.81,10.21685714
06/12/2020,02:00:00,14.11,18.85,10.49,6.00,19.80,8.05,12.28,19.80,8.799142857
06/12/2020,03:00:00,12.39,16.43,9.91,4.45,18.61,9.42,14.05,20.06,5.846857143
06/12/2020,04:00:00,11.31,12.44,9.82,3.52,18.13,9.47,13.28,19.88,5.797714286
06/12/2020,05:00:00,10.56,11.19,10.20,3.77,16.25,9.35,11.32,18.75,3.403428571
06/12/2020,06:00:00,10.73,9.63,11.03,4.52,15.99,8.20,12.82,18.43,2.561857143
06/12/2020,07:00:00,10.85,9.18,11.43,4.50,15.85,7.75,13.60,17.60,3.509285714
06/12/2020,08:00:00,10.05,9.24,13.40,3.21,13.44,7.97,11.90,15.95,4.212857143
06/12/2020,09:00:00,10.86,10.01,11.67,5.44,14.52,8.77,13.40,14.86,4.869857143
06/12/2020,10:00:00,10.42,9.21,11.11,4.67,14.95,8.53,13.28,14.54,5.025428571
06/12/2020,11:00:00,10.38,9.77,10.72,4.22,13.48,8.72,13.23,14.95,6.117857143
06/12/2020,12:00:00,12.35,11.31,10.23,4.51,12.69,10.08,9.68,13.94,5.394857143
06/12/2020,13:00:00,11.62,14.89,11.46,5.99,11.65,10.02,9.98,11.84,5.439142857
06/12/2020,14:00:00,12.18,16.23,12.07,4.65,12.19,10.02,9.97,12.13,5.609142857
06/12/2020,15:00:00,15.16,14.48,12.81,5.62,13.28,10.51,11.28,12.21,8.917142857
06/12/2020,16:00:00,17.65,15.63,12.99,5.93,16.02,12.71,13.75,12.48,9.306571429
06/12/2020,17:00:00,16.63,16.61,15.20,6.26,17.73,15.69,16.27,13.71,10.96614286
06/12/2020,18:00:00,21.25,17.21,16.22,7.06,19.93,17.48,18.87,17.74,13.25057143
06/12/2020,19:00:00,21.67,19.67,17.89,7.51,22.09,18.90,19.75,16.29,14.50128571
06/12/2020,20:00:00,21.60,19.66,19.11,8.09,21.53,18.72,25.18,17.50,19.855
06/12/2020,21:00:00,23.19,19.81,19.59,8.30,23.88,17.61,29.97,18.09,24.38728571
06/12/2020,22:00:00,19.40,20.27,19.08,6.83,22.52,17.23,30.30,18.86,25.34757143
06/12/2020,23:00:00,20.01,21.14,19.08,8.24,20.05,15.69,22.05,17.60,26.384
06/12/2020,24:00:00,19.37,16.16,17.62,9.22,18.92,13.39,16.80,16.72,23.57271429
07/12/2020,01:00:00,18.91,11.87,15.67,9.22,17.88,12.29,14.97,15.86,19.99657143
07/12/2020,02:00:00,19.04,10.57,14.09,8.72,15.94,10.40,17.23,15.04,18.628
07/12/2020,03:00:00,17.58,10.17,11.26,8.16,13.49,9.68,17.40,12.77,16.06257143
07/12/2020,04:00:00,14.34,9.33,10.69,8.98,12.80,9.17,13.97,12.33,14.13257143
07/12/2020,05:00:00,12.97,8.11,9.32,10.45,12.41,7.94,9.52,11.18,14.74385714
07/12/2020,06:00:00,13.22,7.88,8.78,12.88,11.97,8.15,9.93,10.12,12.91785714
07/12/2020,07:00:00,13.85,9.74,8.84,13.80,12.14,8.23,10.80,11.68,12.17642857
07/12/2020,08:00:00,12.10,9.71,10.57,10.99,13.61,7.54,11.05,11.64,14.17371429
07/12/2020,09:00:00,12.47,12.10,11.75,8.80,15.34,8.82,10.83,10.67,16.029
07/12/2020,10:00:00,11.49,8.90,12.89,9.97,17.20,9.02,12.13,12.30,13.24185714
07/12/2020,11:00:00,11.13,9.94,13.35,10.95,16.31,9.54,14.18,14.39,12.105
07/12/2020,12:00:00,11.88,10.86,17.15,11.55,15.94,9.88,14.82,16.66,11.47316667
07/12/2020,13:00:00,13.08,13.21,18.13,8.17,15.65,11.88,12.85,18.63,11.499
07/12/2020,14:00:00,12.98,11.90,20.29,8.32,12.88,12.02,9.78,18.54,9.333428571
07/12/2020,15:00:00,14.08,14.21,21.56,6.06,12.29,13.90,13.12,17.47,9.512
07/12/2020,16:00:00,14.47,14.09,23.21,6.49,13.08,14.18,16.52,18.80,10.46614286
07/12/2020,17:00:00,17.66,16.78,23.26,7.13,16.16,17.56,17.62,22.48,11.07885714
07/12/2020,18:00:00,18.30,17.09,24.51,6.94,19.04,17.87,18.95,23.57,12.95671429
07/12/2020,19:00:00,19.54,17.68,22.29,7.67,17.48,20.78,21.20,23.15,12.46557143
07/12/2020,20:00:00,20.69,19.12,21.61,7.54,20.60,22.34,23.12,21.39,12.46885714
07/12/2020,21:00:00,19.89,17.80,19.21,7.69,20.38,22.76,22.48,17.16,11.18114286
07/12/2020,22:00:00,19.99,16.98,19.26,6.26,19.40,20.22,24.10,15.99,9.541714286
07/12/2020,23:00:00,17.07,18.21,17.09,4.50,16.85,19.75,22.63,14.48,9.061285714
07/12/2020,24:00:00,14.87,20.21,16.58,4.82,15.78,19.69,24.28,13.72,11.221
08/12/2020,01:00:00,15.10,16.11,16.96,5.66,15.05,19.60,21.68,12.98,10.59628571
08/12/2020,02:00:00,15.72,16.48,18.29,4.72,13.40,16.72,17.93,12.21,11.43528571
08/12/2020,03:00:00,15.21,15.85,18.66,4.08,9.48,13.65,17.42,11.40,13.27542857
08/12/2020,04:00:00,13.42,14.71,17.88,5.52,7.60,12.84,15.53,10.83,12.24457143
08/12/2020,05:00:00,11.47,15.42,19.69,5.17,6.20,12.48,17.30,11.13,12.44042857
08/12/2020,06:00:00,11.04,16.09,17.82,4.79,4.45,14.04,15.50,10.91,11.471
08/12/2020,07:00:00,10.74,16.59,18.52,7.29,4.22,14.97,15.60,10.45,12.76542857
08/12/2020,08:00:00,11.31,16.54,19.37,5.89,4.74,14.55,18.33,9.77,11.46942857
08/12/2020,09:00:00,12.21,14.40,18.05,5.41,5.05,15.28,22.33,9.90,9.514
08/12/2020,10:00:00,12.95,16.82,18.82,6.32,5.24,15.17,16.95,12.51,9.912285714
08/12/2020,11:00:00,12.62,19.05,19.73,7.08,5.36,15.09,17.57,10.44,8.804428571
08/12/2020,12:00:00,10.83,19.76,20.92,8.51,5.88,16.51,14.65,9.54,8.204
08/12/2020,13:00:00,10.62,17.59,20.41,8.12,5.80,15.09,8.98,7.02,7.388714286
08/12/2020,14:00:00,9.82,19.50,18.86,8.19,6.03,15.40,6.87,5.73,9.773571429
08/12/2020,15:00:00,10.56,19.95,18.10,6.57,6.20,14.96,7.75,6.22,8.553142857
08/12/2020,16:00:00,10.98,18.23,16.67,9.98,6.67,18.41,8.53,5.50,8.517428571
08/12/2020,17:00:00,10.75,24.68,18.54,9.24,6.72,18.20,14.55,5.14,7.917
08/12/2020,18:00:00,9.25,26.78,22.18,11.27,6.40,21.92,12.33,5.44,8.040285714
08/12/2020,19:00:00,11.33,21.05,21.36,12.48,6.28,20.44,15.05,5.79,9.836142857
08/12/2020,20:00:00,9.43,18.97,21.62,13.56,5.40,20.65,11.93,6.10,10.58814286
08/12/2020,21:00:00,8.50,19.41,19.68,11.88,4.93,20.05,9.83,5.37,13.12928571
08/12/2020,22:00:00,6.96,17.75,18.19,16.53,5.13,19.79,10.42,4.87,10.70757143
08/12/2020,23:00:00,6.28,18.82,16.88,12.85,4.68,18.22,9.18,4.46,9.949285714
08/12/2020,24:00:00,5.29,14.09,14.26,11.49,4.96,16.28,9.23,4.75,8.051857143
09/12/2020,01:00:00,4.73,12.86,13.28,9.95,4.97,14.34,6.32,4.85,9.370571429
09/12/2020,02:00:00,4.82,11.57,10.17,8.85,4.89,12.08,6.88,5.20,8.804428571
09/12/2020,03:00:00,4.05,10.47,8.16,9.05,5.07,10.86,7.13,4.56,8.006571429
09/12/2020,04:00:00,4.11,9.49,7.81,9.57,5.87,9.20,6.88,4.63,8.014
09/12/2020,05:00:00,4.49,8.40,6.16,7.61,5.85,7.37,7.78,5.17,8.467428571
09/12/2020,06:00:00,4.76,8.55,6.74,7.28,5.86,7.47,6.57,5.52,7.229
09/12/2020,07:00:00,5.22,6.96,6.81,6.46,6.25,6.37,7.87,5.87,7.665571429
09/12/2020,08:00:00,6.50,7.78,6.48,6.63,7.12,7.24,7.80,6.07,8.065857143
09/12/2020,09:00:00,6.07,7.59,6.60,9.85,7.75,7.24,9.50,6.17,9.328142857
09/12/2020,10:00:00,7.02,8.78,7.54,7.73,7.79,7.11,13.57,5.87,8.359
09/12/2020,11:00:00,7.93,9.68,7.30,7.19,7.64,7.45,16.70,5.84,9.920428571
09/12/2020,12:00:00,7.23,10.32,7.20,7.12,7.13,7.29,17.60,6.15,9.119857143
09/12/2020,13:00:00,8.13,8.77,8.24,6.45,6.52,7.83,13.00,6.92,8.809142857
09/12/2020,14:00:00,6.87,9.79,8.27,5.48,8.05,8.87,10.75,6.75,9.609
09/12/2020,15:00:00,7.54,10.75,9.09,4.32,9.03,10.01,10.16,7.18,10.34628571
09/12/2020,16:00:00,8.89,9.01,9.97,8.35,8.74,11.11,12.36,7.41,13.86914286
09/12/2020,17:00:00,10.11,10.52,11.31,9.50,8.38,12.84,11.45,7.99,14.21285714
09/12/2020,18:00:00,11.26,12.07,13.91,12.30,8.55,13.55,7.95,8.31,14.19328571
09/12/2020,19:00:00,12.19,11.11,14.60,11.11,8.66,15.50,5.35,8.32,12.05914286
09/12/2020,20:00:00,12.25,11.25,14.08,10.31,8.43,15.46,5.00,8.54,13.72571429
09/12/2020,21:00:00,12.21,10.96,13.88,12.67,8.71,10.84,6.10,8.85,12.74442857
09/12/2020,22:00:00,11.47,10.95,11.46,18.70,9.17,8.21,6.28,8.40,13.51942857
09/12/2020,23:00:00,9.65,9.95,9.20,14.93,9.40,9.05,5.63,8.06,11.61242857
09/12/2020,24:00:00,9.71,8.80,8.65,15.16,9.01,7.16,6.43,7.67,11.74585714
10/12/2020,01:00:00,9.07,7.35,8.50,10.60,8.38,6.94,5.03,7.07,10.86628571
10/12/2020,02:00:00,11.22,6.86,8.05,8.96,9.34,5.96,4.32,6.35,9.078
10/12/2020,03:00:00,9.38,7.23,7.31,10.39,9.12,7.27,3.78,6.10,11.12057143
10/12/2020,04:00:00,8.10,8.63,6.47,9.12,8.01,8.84,3.17,6.15,10.21014286
10/12/2020,05:00:00,7.74,9.41,8.01,9.38,7.53,8.97,4.87,6.51,12.67442857
10/12/2020,06:00:00,7.14,13.76,9.23,10.36,7.38,9.88,4.90,6.63,12.00928571
10/12/2020,07:00:00,6.51,13.11,11.69,9.92,7.62,9.94,5.15,6.62,10.37785714
10/12/2020,08:00:00,8.01,12.85,11.43,10.55,8.49,9.43,5.68,7.11,9.996571429
10/12/2020,09:00:00,11.60,13.03,14.44,13.38,9.15,9.69,6.90,7.86,10.33014286
10/12/2020,10:00:00,11.14,12.09,14.99,11.91,8.35,9.41,6.45,8.32,11.87857143
10/12/2020,11:00:00,11.61,12.10,13.09,14.62,9.07,8.62,6.02,9.03,13.28157143
10/12/2020,12:00:00,12.05,9.12,13.51,15.52,10.16,7.62,5.77,8.90,13.82942857
10/12/2020,13:00:00,12.59,10.45,12.11,17.52,11.38,6.12,4.12,8.26,12.64071429
10/12/2020,14:00:00,13.20,9.27,10.98,17.52,12.25,6.67,4.75,8.48,12.78157143
10/12/2020,15:00:00,13.16,8.05,9.76,15.47,11.28,6.12,6.63,7.70,13.32328571
10/12/2020,16:00:00,13.20,7.79,8.99,12.17,10.36,5.81,7.15,6.78,13.79971429
10/12/2020,17:00:00,12.98,9.13,9.48,15.16,9.23,5.76,4.25,7.05,13.85971429
10/12/2020,18:00:00,12.32,8.13,8.63,9.55,9.09,5.81,5.32,7.04,12.06942857
10/12/2020,19:00:00,12.56,8.08,8.67,12.40,8.56,6.19,7.15,6.89,12.349
10/12/2020,20:00:00,11.81,9.14,8.22,11.87,8.97,6.24,5.08,6.92,10.75671429
10/12/2020,21:00:00,12.12,10.46,7.78,10.02,8.71,6.03,4.25,7.03,10.92042857
10/12/2020,22:00:00,10.94,8.66,5.42,11.41,7.02,5.04,4.40,5.95,11.11642857
10/12/2020,23:00:00,9.60,7.87,4.97,8.26,5.89,3.91,3.72,4.51,9.646857143
10/12/2020,24:00:00,8.11,7.51,4.50,6.65,4.14,3.40,4.25,3.17,8.488428571
11/12/2020,01:00:00,6.74,6.59,3.72,7.41,3.56,2.60,4.58,2.66,7.596857143
11/12/2020,02:00:00,4.96,6.44,3.55,5.45,3.57,2.20,4.25,2.00,6.404285714
11/12/2020,03:00:00,3.68,4.90,2.24,4.20,3.61,2.09,5.72,1.77,5.887285714
11/12/2020,04:00:00,2.44,6.13,2.61,4.68,4.80,2.40,4.55,1.97,5.044428571
11/12/2020,05:00:00,3.37,4.07,2.00,3.47,5.21,3.12,4.60,2.95,3.751142857
11/12/2020,06:00:00,4.13,4.15,1.86,2.63,5.18,2.41,5.67,4.91,4.628571429
11/12/2020,07:00:00,5.47,4.48,3.27,3.80,5.64,3.79,10.05,5.86,7.273571429
11/12/2020,08:00:00,7.09,5.19,3.20,3.43,6.00,4.56,8.23,6.18,8.544857143
11/12/2020,09:00:00,9.17,3.66,6.06,4.45,6.14,6.55,8.45,6.46,8.818571429
11/12/2020,10:00:00,10.45,4.05,6.84,8.51,6.95,8.12,7.93,7.31,10.75114286
11/12/2020,11:00:00,10.91,4.57,8.55,8.00,7.38,8.74,10.17,7.22,11.41028571
11/12/2020,12:00:00,9.29,6.85,10.04,8.10,6.73,8.64,12.40,7.22,11.73866667
11/12/2020,13:00:00,8.50,5.83,9.94,9.78,8.92,9.19,10.02,7.65,11.985
11/12/2020,14:00:00,9.57,5.47,9.53,9.30,10.78,9.85,7.68,8.00,13.68633333
11/12/2020,15:00:00,10.54,6.54,8.83,12.79,10.84,9.24,8.23,8.97,14.554
11/12/2020,16:00:00,12.39,10.62,9.28,16.55,10.95,8.59,8.55,10.08,12.636
11/12/2020,17:00:00,13.12,10.17,9.84,18.44,11.63,9.32,8.38,10.56,14.016
11/12/2020,18:00:00,15.23,9.85,10.91,18.71,11.34,10.90,11.72,11.47,15.02142857
11/12/2020,19:00:00,17.07,13.69,11.98,23.39,12.13,11.85,11.28,13.48,17.82871429
11/12/2020,20:00:00,17.37,18.09,15.09,26.44,13.72,14.01,10.68,15.52,15.08142857
11/12/2020,21:00:00,19.14,18.90,16.34,26.07,14.69,14.70,13.10,16.15,17.42857143
11/12/2020,22:00:00,21.21,16.85,14.78,26.15,16.99,17.44,12.52,15.51,14.72157143
11/12/2020,23:00:00,24.60,16.76,14.50,18.79,16.62,17.42,12.50,12.29,16.41571429
11/12/2020,24:00:00,22.26,17.26,13.94,18.83,15.34,15.35,10.70,10.68,14.85842857
12/12/2020,01:00:00,20.52,15.89,14.06,18.98,13.65,13.86,7.83,10.80,16.08885714
12/12/2020,02:00:00,21.69,17.83,14.28,21.68,11.07,12.08,7.48,10.13,15.18528571
12/12/2020,03:00:00,20.13,16.16,13.26,19.64,9.23,11.93,10.02,8.86,15.82214286
12/12/2020,04:00:00,17.71,16.16,13.85,20.02,8.03,12.00,8.23,7.51,15.12585714
12/12/2020,05:00:00,15.65,16.03,13.79,18.19,6.45,11.10,7.30,6.21,16.39471429
